0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/css/themes/red.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/img/logos/logo-shop-red.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/next.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/puma.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/esprit.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/gap.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/jquery-migrate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/fancybox/source/jquery.fancybox.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/scripts/back-to-top.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/zoom/jquery.zoom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/carousel-owl-carousel/owl-carousel/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/bootstrap-touchspin/bootstrap.touchspin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/slider-layer-slider/js/greensock.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/scripts/layout.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/slider-layer-slider/js/layerslider.kreaturamedia.jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/scripts/layerslider-init.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/cart-img.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/slider-layer-slider/js/layerslider.transitions.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/zara.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/layerslider/slide1/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/layerslider/slide2/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/layerslider/slide3/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/layerslider/slide5/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/model6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/k1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/k2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/k4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/index-sliders/slide1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/products/k3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/index-sliders/slide2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/index-sliders/slide3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/pages/img/brands/canon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/img/icon-color.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/frontend/layout/img/step3-angle-right.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/twitter.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/facebook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/rss.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/linkedin.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/googleplus.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/youtube.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/vimeo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/img/social/skype.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:00 +0700] "GET /LaptrinhData/assets/global/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /LaptrinhData/assets/frontend/layout/img/fa-angle-brands.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /LaptrinhData/assets/frontend/layout/img/fa-angles.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /LaptrinhData/assets/frontend/layout/img/sale.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /LaptrinhData/assets/frontend/layout/img/new.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /LaptrinhData/favicon.ico HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:01 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:02 +0700] "GET /LaptrinhData/assets/frontend/layout/img/icons/del-goods.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:03 +0700] "GET /LaptrinhData/login HTTP/1.1" 200 23620
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:03 +0700] "GET /LaptrinhData/assets/global/plugins/uniform/css/uniform.default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:05 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:05 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:05 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60411
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:06 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:06 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:06 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:07 +0700] "GET /LaptrinhData/shop-account.html HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:07 +0700] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:54 +0700] "GET /LaptrinhData/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:56 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60407
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:57 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:57 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:57 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:54:58 +0700] "GET /view/ifu.jsp HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:55:42 +0700] "GET /LaptrinhData/views/ifu.jsp HTTP/1.1" 200 23643
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:55:42 +0700] "GET /LaptrinhData/views/favicon.ico HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:55:59 +0700] "GET /LaptrinhData/views/ifu.jsp HTTP/1.1" 200 23643
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:56:11 +0700] "GET /LaptrinhData/views/ifu.jsp HTTP/1.1" 200 23642
127.0.0.1 - - [24/Sep/2024:20:58:46 +0700] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:46 +0700] "GET /LaptrinhData/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:49 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60396
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:49 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:49 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:50 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:51 +0700] "GET /LaptrinhData/login HTTP/1.1" 200 23620
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:54 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:58:59 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:01 +0700] "GET /LaptrinhData/update HTTP/1.1" 404 775
127.0.0.1 - - [24/Sep/2024:20:59:40 +0700] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:40 +0700] "GET /LaptrinhData/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:41 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60396
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:41 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:41 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:41 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:43 +0700] "GET /LaptrinhData/login HTTP/1.1" 200 23620
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:45 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:45 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:45 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:45 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:45 +0700] "GET /assets/frontend/layout/img/up.png HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:46 +0700] "GET /assets/global/plugins/slider-layer-slider/css/blank.gif HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:50 +0700] "GET /LaptrinhData/update HTTP/1.1" 200 23637
0:0:0:0:0:0:0:1 - - [24/Sep/2024:20:59:58 +0700] "GET /LaptrinhData/register HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:00 +0700] "GET /LaptrinhData/login HTTP/1.1" 200 23620
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "POST /LaptrinhData/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "GET /LaptrinhData/waiting HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "GET /LaptrinhData/home HTTP/1.1" 200 60414
0:0:0:0:0:0:0:1 - - [24/Sep/2024:21:00:05 +0700] "GET /assets/global/plugins/slider-layer-slider/skins/fullwidth/skin.css HTTP/1.1" 404 842
